DATE,BXM
06/21/2011,822.160000
06/22/2011,820.780000
06/23/2011,819.390000
06/24/2011,814.450000
06/27/2011,819.130000
06/28/2011,824.690000
06/29/2011,827.950000
06/30/2011,830.710000
07/01/2011,831.720000
07/05/2011,831.980000
07/06/2011,832.200000
07/07/2011,832.770000
07/08/2011,832.950000
07/11/2011,831.920000
07/12/2011,831.570000
07/13/2011,832.610000
07/14/2011,832.980000
07/15/2011,832.620000
07/18/2011,829.770000
07/19/2011,836.530000
07/20/2011,836.530000
07/21/2011,840.750000
07/22/2011,841.690000
07/25/2011,839.500000
07/26/2011,838.210000
07/27/2011,829.900000
07/28/2011,828.580000
07/29/2011,824.640000
08/01/2011,825.000000
08/02/2011,809.340000
08/03/2011,814.090000
08/04/2011,776.640000
08/05/2011,776.700000
08/08/2011,725.170000
08/09/2011,759.600000
08/10/2011,726.380000
08/11/2011,760.060000
08/12/2011,764.140000
08/15/2011,780.900000
08/16/2011,773.480000
08/17/2011,774.430000
08/18/2011,739.950000
08/19/2011,733.130000
08/22/2011,735.000000
08/23/2011,751.330000
08/24/2011,755.030000
08/25/2011,747.040000
08/26/2011,755.230000
08/29/2011,763.910000
08/30/2011,764.870000
08/31/2011,765.890000
09/01/2011,764.840000
09/02/2011,760.210000
09/06/2011,758.660000
09/07/2011,767.700000
09/08/2011,765.730000
09/09/2011,757.130000
09/12/2011,763.690000
09/13/2011,768.570000
09/14/2011,771.740000
09/15/2011,772.910000
09/16/2011,771.800000
09/19/2011,767.680000
09/20/2011,767.340000
09/21/2011,754.450000
09/22/2011,735.470000
09/23/2011,739.500000
09/26/2011,753.140000
09/27/2011,758.630000
09/28/2011,747.750000
09/29/2011,753.410000
09/30/2011,738.320000
10/03/2011,720.820000
10/04/2011,736.600000
10/05/2011,748.500000
10/06/2011,760.050000
10/07/2011,756.370000
10/10/2011,776.710000
10/11/2011,778.270000
10/12/2011,784.060000
10/13/2011,784.140000
10/14/2011,790.940000
10/17/2011,784.530000
10/18/2011,792.780000
10/19/2011,790.200000
10/20/2011,795.440000
10/21/2011,803.530000
10/24/2011,810.170000
10/25/2011,801.210000
10/26/2011,807.150000
10/27/2011,818.860000
10/28/2011,820.180000
10/31/2011,812.260000
11/01/2011,798.740000
11/02/2011,807.230000
11/03/2011,815.570000
11/04/2011,814.400000
11/07/2011,818.430000
11/08/2011,822.940000
11/09/2011,807.490000
11/10/2011,814.380000
11/11/2011,822.390000
11/14/2011,821.450000
11/15/2011,823.860000
11/16/2011,820.360000
11/17/2011,812.540000
11/18/2011,812.670000
11/21/2011,805.100000
11/22/2011,804.350000
11/23/2011,791.570000
11/25/2011,789.790000
11/28/2011,809.600000
11/29/2011,811.570000
11/30/2011,831.020000
12/01/2011,830.370000
12/02/2011,830.580000
12/05/2011,834.260000
12/06/2011,835.440000
12/07/2011,835.920000
12/08/2011,830.150000
12/09/2011,838.330000
12/12/2011,836.570000
12/13/2011,835.570000
12/14/2011,831.080000
12/15/2011,835.460000
12/16/2011,839.710000
12/19/2011,835.280000
12/20/2011,849.250000
12/21/2011,851.400000
12/22/2011,854.030000
12/23/2011,857.440000
12/27/2011,857.950000
12/28/2011,854.250000
12/29/2011,858.450000
12/30/2011,857.460000
01/03/2012,862.460000
01/04/2012,863.140000
01/05/2012,864.350000
01/06/2012,864.620000
01/09/2012,865.970000
01/10/2012,866.600000
01/11/2012,867.080000
01/12/2012,867.080000
01/13/2012,866.860000
01/17/2012,867.200000
01/18/2012,867.750000
01/19/2012,867.890000
01/20/2012,868.260000
01/23/2012,868.550000
01/24/2012,868.730000
01/25/2012,871.980000
01/26/2012,870.000000
01/27/2012,869.590000
01/30/2012,869.550000
01/31/2012,869.310000
02/01/2012,874.080000
02/02/2012,875.130000
02/03/2012,879.510000
02/06/2012,880.220000
02/07/2012,880.690000
02/08/2012,881.020000
02/09/2012,881.430000
02/10/2012,880.330000
02/13/2012,882.500000
02/14/2012,882.730000
02/15/2012,882.350000
02/16/2012,883.360000
02/17/2012,881.010000
02/21/2012,882.370000
02/22/2012,881.650000
02/23/2012,884.350000
02/24/2012,885.470000
02/27/2012,885.920000
02/28/2012,887.670000
02/29/2012,886.400000
03/01/2012,889.560000
03/02/2012,889.130000
03/05/2012,888.520000
03/06/2012,879.950000
03/07/2012,884.870000
03/08/2012,889.390000
03/09/2012,891.770000
03/12/2012,893.290000
03/13/2012,895.270000
03/14/2012,895.310000
03/15/2012,896.000000
03/16/2012,895.430000
03/19/2012,897.170000
03/20/2012,896.260000
03/21/2012,895.790000
03/22/2012,892.400000
03/23/2012,894.650000
03/26/2012,901.070000
03/27/2012,899.650000
03/28/2012,898.680000
03/29/2012,898.530000
03/30/2012,900.280000
04/02/2012,903.460000
04/03/2012,902.840000
04/04/2012,898.360000
04/05/2012,898.820000
04/09/2012,892.470000
04/10/2012,879.220000
04/11/2012,885.850000
04/12/2012,896.750000
04/13/2012,887.180000
04/16/2012,887.090000
04/17/2012,899.530000
04/18/2012,897.370000
04/19/2012,892.360000
04/20/2012,895.380000
04/23/2012,890.870000
04/24/2012,893.500000
04/25/2012,901.300000
04/26/2012,904.790000
04/27/2012,905.910000
04/30/2012,904.910000
05/01/2012,907.580000
05/02/2012,906.820000
05/03/2012,904.090000
05/04/2012,895.420000
05/07/2012,896.440000
05/08/2012,894.430000
05/09/2012,889.020000
05/10/2012,891.910000
05/11/2012,889.480000
05/14/2012,880.430000
05/15/2012,875.690000
05/16/2012,872.200000
05/17/2012,859.190000
05/18/2012,854.990000
05/21/2012,864.970000
05/22/2012,864.980000
05/23/2012,866.540000
05/24/2012,868.070000
05/25/2012,867.460000
05/29/2012,872.900000
05/30/2012,867.160000
05/31/2012,866.760000
06/01/2012,852.550000
06/04/2012,854.450000
06/05/2012,858.580000
06/06/2012,873.030000
06/07/2012,873.620000
06/08/2012,877.070000
06/11/2012,872.900000
06/12/2012,879.590000
06/13/2012,877.400000
06/14/2012,881.690000
06/15/2012,885.970000
06/18/2012,889.220000
06/19/2012,892.780000
06/20/2012,893.500000
06/21/2012,883.290000
06/22/2012,887.960000
06/25/2012,879.630000
06/26/2012,882.790000
06/27/2012,887.630000
06/28/2012,887.300000
06/29/2012,898.440000
07/02/2012,900.220000
07/03/2012,901.660000
07/05/2012,900.930000
07/06/2012,900.550000
07/09/2012,899.570000
07/10/2012,897.250000
07/11/2012,898.120000
07/12/2012,896.170000
07/13/2012,904.180000
07/16/2012,903.750000
07/17/2012,905.530000
07/18/2012,905.980000
07/19/2012,906.810000
07/20/2012,902.760000
07/23/2012,897.660000
07/24/2012,891.520000
07/25/2012,892.260000
07/26/2012,902.760000
07/27/2012,911.130000
07/30/2012,910.510000
07/31/2012,908.920000
08/01/2012,908.200000
08/02/2012,906.890000
08/03/2012,915.240000
08/06/2012,916.330000
08/07/2012,917.970000
08/08/2012,918.510000
08/09/2012,919.180000
08/10/2012,920.090000
08/13/2012,919.790000
08/14/2012,920.040000
08/15/2012,920.650000
08/16/2012,920.300000
08/17/2012,919.390000
08/20/2012,920.540000
08/21/2012,918.200000
08/22/2012,918.270000
08/23/2012,913.840000
08/24/2012,918.280000
08/27/2012,918.000000
08/28/2012,917.570000
08/29/2012,918.310000
08/30/2012,913.860000
08/31/2012,917.530000
09/04/2012,917.390000
09/05/2012,917.100000
09/06/2012,928.230000
09/07/2012,930.810000
09/10/2012,927.910000
09/11/2012,929.320000
09/12/2012,930.360000
09/13/2012,933.470000
09/14/2012,934.180000
09/17/2012,934.500000
09/18/2012,934.310000
09/19/2012,935.000000
09/20/2012,934.690000
09/21/2012,932.180000
09/24/2012,931.110000
09/25/2012,924.420000
09/26/2012,920.340000
09/27/2012,928.120000
09/28/2012,925.170000
10/01/2012,927.300000
10/02/2012,928.300000
10/03/2012,930.990000
10/04/2012,935.040000
10/05/2012,936.190000
10/08/2012,934.540000
10/09/2012,927.950000
10/10/2012,923.470000
10/11/2012,924.190000
10/12/2012,921.720000
10/15/2012,929.140000
10/16/2012,937.690000
10/17/2012,941.170000
10/18/2012,940.610000
10/19/2012,927.140000
10/22/2012,927.730000
10/23/2012,917.420000
10/24/2012,915.560000
10/25/2012,918.100000
10/26/2012,918.020000
10/31/2012,918.430000
11/01/2012,927.260000
11/02/2012,920.270000
11/05/2012,922.160000
11/06/2012,928.310000
11/07/2012,910.460000
11/08/2012,899.730000
11/09/2012,901.400000
11/12/2012,901.530000
11/13/2012,898.280000
11/14/2012,886.160000
11/15/2012,884.800000
11/16/2012,888.070000
11/19/2012,895.920000
11/20/2012,896.210000
11/21/2012,896.840000
11/23/2012,900.560000
11/26/2012,899.640000
11/27/2012,898.530000
11/28/2012,900.380000
11/29/2012,901.050000
11/30/2012,900.900000
12/03/2012,900.770000
12/04/2012,900.610000
12/05/2012,901.520000
12/06/2012,902.240000
12/07/2012,902.900000
12/10/2012,903.180000
12/11/2012,903.170000
12/12/2012,903.340000
12/13/2012,902.970000
12/14/2012,902.820000
12/17/2012,903.560000
12/18/2012,903.930000
12/19/2012,903.840000
12/20/2012,904.130000
12/21/2012,901.260000
12/24/2012,900.870000
12/26/2012,898.200000
12/27/2012,897.990000
12/28/2012,890.700000
12/31/2012,902.090000
01/02/2013,913.240000
01/03/2013,913.620000
01/04/2013,915.450000
01/07/2013,915.340000
01/08/2013,915.510000
01/09/2013,915.830000
01/10/2013,916.660000
01/11/2013,916.460000
01/14/2013,916.540000
01/15/2013,917.420000
01/16/2013,917.690000
01/17/2013,917.000000
01/18/2013,917.870000
01/22/2013,920.120000
01/23/2013,920.710000
01/24/2013,920.800000
01/25/2013,922.200000
01/28/2013,921.800000
01/29/2013,923.010000
01/30/2013,922.450000
01/31/2013,921.910000
02/01/2013,925.440000
02/04/2013,922.390000
02/05/2013,925.400000
02/06/2013,925.970000
02/07/2013,926.240000
02/08/2013,927.170000
02/11/2013,927.050000
02/12/2013,927.520000
02/13/2013,927.490000
02/14/2013,927.420000
02/15/2013,926.010000
02/19/2013,929.910000
02/20/2013,922.370000
02/21/2013,918.480000
02/22/2013,924.560000
02/25/2013,910.460000
02/26/2013,916.830000
02/27/2013,925.660000
02/28/2013,925.630000
03/01/2013,927.440000
03/04/2013,931.170000
03/05/2013,934.640000
03/06/2013,935.510000
03/07/2013,936.310000
03/08/2013,937.800000
03/11/2013,937.920000
03/12/2013,937.870000
03/13/2013,938.460000
03/14/2013,939.380000
03/15/2013,941.150000
03/18/2013,937.250000
03/19/2013,935.700000
03/20/2013,940.360000
03/21/2013,935.550000
03/22/2013,939.300000
03/25/2013,938.260000
03/26/2013,943.080000
03/27/2013,942.850000
03/28/2013,945.600000
04/01/2013,943.810000
04/02/2013,946.550000
04/03/2013,941.320000
04/04/2013,943.540000
04/05/2013,942.170000
04/08/2013,946.230000
04/09/2013,948.150000
04/10/2013,951.340000
04/11/2013,952.520000
04/12/2013,952.250000
04/15/2013,943.210000
04/16/2013,951.370000
04/17/2013,945.930000
04/18/2013,941.760000
04/19/2013,936.220000
04/22/2013,952.260000
04/23/2013,955.870000
04/24/2013,956.000000
04/25/2013,956.880000
04/26/2013,956.850000
04/29/2013,959.140000
04/30/2013,959.990000
05/01/2013,957.570000
05/02/2013,960.250000
05/03/2013,960.850000
05/06/2013,961.890000
05/07/2013,962.260000
05/08/2013,962.530000
05/09/2013,961.990000
05/10/2013,963.040000
05/13/2013,962.630000
05/14/2013,962.490000
05/15/2013,962.830000
05/16/2013,962.870000
05/17/2013,966.180000
05/20/2013,966.600000
05/21/2013,966.990000
05/22/2013,963.300000
05/23/2013,961.940000
05/24/2013,962.130000
05/28/2013,965.690000
05/29/2013,962.250000
05/30/2013,964.950000
05/31/2013,955.980000
06/03/2013,960.810000
06/04/2013,957.140000
06/05/2013,946.750000
06/06/2013,954.080000
06/07/2013,964.420000
06/10/2013,964.700000
06/11/2013,956.790000
06/12/2013,950.030000
06/13/2013,962.950000
06/14/2013,958.590000
06/17/2013,965.180000
06/18/2013,970.740000
06/19/2013,960.550000
06/20/2013,936.970000
06/21/2013,937.800000
06/24/2013,931.960000
06/25/2013,938.070000
06/26/2013,943.560000
06/27/2013,946.540000
06/28/2013,946.000000
07/01/2013,948.920000
07/02/2013,949.440000
07/03/2013,949.520000
07/05/2013,953.980000
07/08/2013,955.030000
07/09/2013,956.160000
07/10/2013,956.110000
07/11/2013,956.810000
07/12/2013,958.530000
07/15/2013,956.980000
07/16/2013,957.020000
07/17/2013,957.580000
07/18/2013,957.190000
07/19/2013,958.080000
07/22/2013,960.100000
07/23/2013,959.070000
07/24/2013,957.450000
07/25/2013,959.160000
07/26/2013,960.200000
07/29/2013,958.550000
07/30/2013,958.540000
07/31/2013,958.330000
08/01/2013,964.700000
08/02/2013,966.720000
08/05/2013,967.200000
08/06/2013,965.100000
08/07/2013,963.940000
08/08/2013,966.270000
08/09/2013,965.070000
08/12/2013,965.650000
08/13/2013,967.750000
08/14/2013,966.040000
08/15/2013,953.830000
08/16/2013,951.580000
08/19/2013,948.840000
08/20/2013,951.140000
08/21/2013,948.040000
08/22/2013,953.500000
08/23/2013,956.490000
08/26/2013,954.510000
08/27/2013,944.350000
08/28/2013,946.700000
08/29/2013,948.040000
08/30/2013,946.290000
09/03/2013,950.160000
09/04/2013,955.890000
09/05/2013,957.110000
09/06/2013,957.520000
09/09/2013,963.070000
09/10/2013,966.710000
09/11/2013,969.370000
09/12/2013,967.630000
09/13/2013,968.760000
09/16/2013,969.500000
09/17/2013,970.050000
09/18/2013,970.560000
09/19/2013,970.730000
09/20/2013,964.460000
09/23/2013,961.660000
09/24/2013,960.170000
09/25/2013,958.610000
09/26/2013,961.670000
09/27/2013,958.420000
09/30/2013,953.720000
10/01/2013,960.610000
10/02/2013,960.210000
10/03/2013,953.000000
10/04/2013,959.210000
10/07/2013,951.860000
10/08/2013,941.310000
10/09/2013,942.000000
10/10/2013,961.850000
10/11/2013,967.470000
10/14/2013,970.450000
10/15/2013,964.870000
10/16/2013,977.300000
10/17/2013,981.140000
10/18/2013,983.430000
10/21/2013,983.990000
10/22/2013,985.790000
10/23/2013,984.410000
10/24/2013,985.990000
10/25/2013,987.760000
10/28/2013,988.360000
10/29/2013,989.860000
10/30/2013,988.750000
10/31/2013,987.900000
11/01/2013,989.580000
11/04/2013,991.410000
11/05/2013,991.140000
11/06/2013,992.450000
11/07/2013,988.690000
11/08/2013,992.940000
11/11/2013,993.730000
11/12/2013,993.320000
11/13/2013,994.420000
11/14/2013,993.450000
11/15/2013,996.790000
11/18/2013,995.210000
11/19/2013,994.240000
11/20/2013,992.630000
11/21/2013,997.290000
11/22/2013,1000.410000
11/25/2013,1000.020000
11/26/2013,1000.220000
11/27/2013,1001.770000
11/29/2013,1001.120000
12/02/2013,1000.540000
12/03/2013,999.560000
12/04/2013,998.870000
12/05/2013,996.580000
12/06/2013,1003.190000
12/09/2013,1004.180000
12/10/2013,1003.230000
12/11/2013,997.320000
12/12/2013,995.220000
12/13/2013,995.310000
12/16/2013,1000.260000
12/17/2013,998.870000
12/18/2013,1008.710000
12/19/2013,1009.130000
12/20/2013,1013.390000
12/23/2013,1017.060000
12/24/2013,1018.240000
12/26/2013,1020.580000
12/27/2013,1020.790000
12/30/2013,1020.770000
12/31/2013,1021.680000
01/02/2014,1019.700000
01/03/2014,1021.020000
01/06/2014,1021.150000
01/07/2014,1023.850000
01/08/2014,1023.910000
01/09/2014,1024.270000
01/10/2014,1025.340000
01/13/2014,1021.800000
01/14/2014,1026.390000
01/15/2014,1026.870000
01/16/2014,1027.040000
01/17/2014,1024.550000
01/21/2014,1026.650000
01/22/2014,1027.120000
01/23/2014,1021.730000
01/24/2014,1004.740000
01/27/2014,1000.750000
01/28/2014,1006.630000
01/29/2014,997.250000
01/30/2014,1007.640000
01/31/2014,1001.590000
02/03/2014,979.990000
02/04/2014,987.510000
02/05/2014,985.820000
02/06/2014,998.410000
02/07/2014,1011.350000
02/10/2014,1013.210000
02/11/2014,1023.550000
02/12/2014,1023.940000
02/13/2014,1029.440000
02/14/2014,1033.450000
02/18/2014,1035.180000
02/19/2014,1030.600000
02/20/2014,1036.890000
02/21/2014,1037.640000
02/24/2014,1041.300000
02/25/2014,1040.730000
02/26/2014,1041.210000
02/27/2014,1042.750000
02/28/2014,1043.940000
03/03/2014,1041.190000
03/04/2014,1048.300000
03/05/2014,1048.880000
03/06/2014,1049.000000
03/07/2014,1050.250000
03/10/2014,1050.620000
03/11/2014,1049.470000
03/12/2014,1050.300000
03/13/2014,1044.370000
03/14/2014,1042.940000
03/17/2014,1050.540000
03/18/2014,1053.120000
03/19/2014,1052.360000
03/20/2014,1053.690000
03/21/2014,1041.610000
03/24/2014,1038.570000
03/25/2014,1042.430000
03/26/2014,1037.090000
03/27/2014,1036.190000
03/28/2014,1040.300000
03/31/2014,1046.660000
04/01/2014,1051.330000
04/02/2014,1052.830000
04/03/2014,1052.350000
04/04/2014,1045.080000
04/07/2014,1036.290000
04/08/2014,1040.620000
04/09/2014,1050.360000
04/10/2014,1031.040000
04/11/2014,1021.520000
04/14/2014,1030.000000
04/15/2014,1036.960000
04/16/2014,1047.820000
04/17/2014,1048.910000
04/21/2014,1052.020000
04/22/2014,1053.820000
04/23/2014,1053.040000
04/24/2014,1054.020000
04/25/2014,1050.110000
04/28/2014,1052.530000
04/29/2014,1055.170000
04/30/2014,1057.220000
05/01/2014,1057.330000
05/02/2014,1057.930000
05/05/2014,1059.330000
05/06/2014,1055.320000
05/07/2014,1058.390000
05/08/2014,1059.100000
05/09/2014,1060.490000
05/12/2014,1062.930000
05/13/2014,1063.310000
05/14/2014,1063.450000
05/15/2014,1061.840000
05/16/2014,1065.900000
05/19/2014,1068.240000
05/20/2014,1065.370000
05/21/2014,1069.760000
05/22/2014,1070.410000
05/23/2014,1072.960000
05/27/2014,1075.210000
05/28/2014,1074.910000
05/29/2014,1076.550000
05/30/2014,1077.180000
06/02/2014,1077.540000
06/03/2014,1077.610000
06/04/2014,1077.780000
06/05/2014,1078.740000
06/06/2014,1079.320000
06/09/2014,1079.330000
06/10/2014,1079.750000
06/11/2014,1079.040000
06/12/2014,1079.080000
06/13/2014,1079.510000
06/16/2014,1079.670000
06/17/2014,1078.950000
06/18/2014,1079.680000
06/19/2014,1080.040000
06/20/2014,1078.550000
06/23/2014,1078.740000
06/24/2014,1074.060000
06/25/2014,1077.710000
06/26/2014,1077.420000
06/27/2014,1079.130000
06/30/2014,1079.550000
07/01/2014,1083.200000
07/02/2014,1084.090000
07/03/2014,1086.430000
07/07/2014,1085.340000
07/08/2014,1081.590000
07/09/2014,1085.070000
07/10/2014,1083.020000
07/11/2014,1084.700000
07/14/2014,1087.190000
07/15/2014,1086.680000
07/16/2014,1089.020000
07/17/2014,1084.580000
07/18/2014,1094.310000
07/21/2014,1093.090000
07/22/2014,1096.110000
07/23/2014,1097.090000
07/24/2014,1097.620000
07/25/2014,1095.050000
07/28/2014,1096.400000
07/29/2014,1093.480000
07/30/2014,1093.870000
07/31/2014,1077.250000
08/01/2014,1075.200000
08/04/2014,1083.130000
08/05/2014,1073.300000
08/06/2014,1073.780000
08/07/2014,1068.240000
08/08/2014,1080.470000
08/11/2014,1083.790000
08/12/2014,1082.130000
08/13/2014,1089.690000
08/14/2014,1094.470000
08/15/2014,1093.150000
08/18/2014,1098.730000
08/19/2014,1100.660000
08/20/2014,1101.620000
08/21/2014,1102.680000
08/22/2014,1102.470000
08/25/2014,1103.890000
08/26/2014,1104.780000
08/27/2014,1105.440000
08/28/2014,1104.720000
08/29/2014,1105.740000
09/02/2014,1106.500000
09/03/2014,1106.110000
09/04/2014,1106.080000
09/05/2014,1107.610000
09/08/2014,1107.260000
09/09/2014,1105.770000
09/10/2014,1106.680000
09/11/2014,1107.540000
09/12/2014,1106.370000
09/15/2014,1106.570000
09/16/2014,1108.230000
09/17/2014,1108.680000
09/18/2014,1108.940000
09/19/2014,1102.920000
09/22/2014,1096.950000
09/23/2014,1092.050000
09/24/2014,1099.130000
09/25/2014,1084.260000
09/26/2014,1092.980000
09/29/2014,1090.890000
09/30/2014,1088.240000
10/01/2014,1075.080000
10/02/2014,1075.440000
10/03/2014,1087.110000
10/06/2014,1085.770000
10/07/2014,1069.550000
10/08/2014,1088.290000
10/09/2014,1066.210000
10/10/2014,1054.190000
10/13/2014,1036.860000
10/14/2014,1038.530000
10/15/2014,1030.200000
10/16/2014,1030.400000
10/17/2014,1044.510000
10/20/2014,1051.440000
10/21/2014,1060.540000
10/22/2014,1056.200000
10/23/2014,1061.760000
10/24/2014,1063.410000
10/27/2014,1063.980000
10/28/2014,1067.740000
10/29/2014,1067.290000
10/30/2014,1068.070000
10/31/2014,1069.600000
11/03/2014,1069.500000
11/04/2014,1069.420000
11/05/2014,1070.250000
11/06/2014,1070.340000
11/07/2014,1070.530000
11/10/2014,1070.790000
11/11/2014,1070.410000
11/12/2014,1070.580000
11/13/2014,1070.580000
11/14/2014,1070.540000
11/17/2014,1070.830000
11/18/2014,1070.400000
11/19/2014,1070.790000
11/20/2014,1070.940000
11/21/2014,1065.610000
11/24/2014,1067.770000
11/25/2014,1067.090000
11/26/2014,1069.370000
11/28/2014,1067.060000
12/01/2014,1062.930000
12/02/2014,1068.070000
12/03/2014,1070.480000
12/04/2014,1070.710000
12/05/2014,1072.180000
12/08/2014,1067.950000
12/09/2014,1068.020000
12/10/2014,1053.970000
12/11/2014,1058.430000
12/12/2014,1043.540000
12/15/2014,1037.550000
12/16/2014,1028.750000
12/17/2014,1049.790000
12/18/2014,1074.220000
12/19/2014,1077.890000
12/22/2014,1082.080000
12/23/2014,1083.290000
12/24/2014,1083.690000
12/26/2014,1085.700000
12/29/2014,1086.940000
12/30/2014,1085.370000
12/31/2014,1079.290000
01/02/2015,1081.210000
01/05/2015,1067.330000
01/06/2015,1058.810000
01/07/2015,1070.860000
01/08/2015,1085.290000
01/09/2015,1080.070000
01/12/2015,1072.780000
01/13/2015,1070.510000
01/14/2015,1064.610000
01/15/2015,1054.910000
01/16/2015,1065.570000
01/20/2015,1067.790000
01/21/2015,1070.610000
01/22/2015,1077.860000
01/23/2015,1076.900000
01/26/2015,1079.110000
01/27/2015,1073.360000
01/28/2015,1066.100000
01/29/2015,1072.310000
01/30/2015,1064.100000
02/02/2015,1073.600000
02/03/2015,1080.350000
02/04/2015,1079.320000
02/05/2015,1082.550000
02/06/2015,1081.930000
02/09/2015,1081.940000
02/10/2015,1084.970000
02/11/2015,1085.270000
02/12/2015,1087.140000
02/13/2015,1087.160000
02/17/2015,1087.250000
02/18/2015,1087.300000
02/19/2015,1087.060000
02/20/2015,1091.630000
02/23/2015,1092.510000
02/24/2015,1094.130000
02/25/2015,1094.280000
02/26/2015,1094.270000
02/27/2015,1093.680000
03/02/2015,1097.160000
03/03/2015,1094.880000
03/04/2015,1093.260000
03/05/2015,1094.260000
03/06/2015,1085.700000
03/09/2015,1089.480000
03/10/2015,1074.940000
03/11/2015,1073.260000
03/12/2015,1085.450000
03/13/2015,1080.510000
03/16/2015,1092.540000
03/17/2015,1090.130000
03/18/2015,1100.120000
03/19/2015,1098.890000
03/20/2015,1108.670000
03/23/2015,1108.600000
03/24/2015,1105.010000
03/25/2015,1092.930000
03/26/2015,1091.120000
03/27/2015,1093.950000
03/30/2015,1104.840000
03/31/2015,1097.550000
04/01/2015,1094.650000
04/02/2015,1098.220000
04/06/2015,1104.480000
04/07/2015,1103.410000
04/08/2015,1106.770000
04/09/2015,1111.420000
04/10/2015,1116.230000
04/13/2015,1112.520000
04/14/2015,1114.830000
04/15/2015,1119.910000
04/16/2015,1120.080000
04/17/2015,1109.110000
04/20/2015,1114.890000
04/21/2015,1114.310000
04/22/2015,1117.000000
04/23/2015,1117.690000
04/24/2015,1119.450000
04/27/2015,1118.090000
04/28/2015,1119.750000
04/29/2015,1118.550000
04/30/2015,1113.320000
05/01/2015,1119.950000
05/04/2015,1121.590000
05/05/2015,1116.390000
05/06/2015,1114.080000
05/07/2015,1116.630000
05/08/2015,1124.160000
05/11/2015,1123.540000
05/12/2015,1122.790000
05/13/2015,1124.180000
05/14/2015,1126.100000
05/15/2015,1124.970000
05/18/2015,1127.080000
05/19/2015,1127.200000
05/20/2015,1126.820000
05/21/2015,1129.030000
05/22/2015,1128.040000
05/26/2015,1121.480000
05/27/2015,1128.120000
05/28/2015,1127.570000
05/29/2015,1123.710000
06/01/2015,1125.990000
06/02/2015,1125.420000
06/03/2015,1127.490000
06/04/2015,1120.890000
06/05/2015,1120.770000
06/08/2015,1115.120000
06/09/2015,1116.060000
06/10/2015,1127.680000
06/11/2015,1129.840000
06/12/2015,1123.820000
06/15/2015,1119.310000
06/16/2015,1125.450000
06/17/2015,1128.190000
06/18/2015,1138.940000
06/19/2015,1134.690000
06/22/2015,1140.060000
06/23/2015,1141.160000
06/24/2015,1136.400000
06/25/2015,1134.500000
06/26/2015,1134.270000
06/29/2015,1115.680000
06/30/2015,1118.860000
07/01/2015,1126.170000
07/02/2015,1126.070000
07/06/2015,1123.510000
07/07/2015,1129.410000
07/08/2015,1112.220000
07/09/2015,1114.770000
07/10/2015,1128.260000
07/13/2015,1140.680000
07/14/2015,1145.510000
07/15/2015,1145.410000
07/16/2015,1152.040000
07/17/2015,1152.920000
07/20/2015,1153.550000
07/21/2015,1151.550000
07/22/2015,1151.090000
07/23/2015,1146.750000
07/24/2015,1137.460000
07/27/2015,1131.640000
07/28/2015,1144.440000
07/29/2015,1151.210000
07/30/2015,1152.020000
07/31/2015,1150.160000
08/03/2015,1148.660000
08/04/2015,1146.730000
08/05/2015,1150.170000
08/06/2015,1142.630000
08/07/2015,1140.140000
08/10/2015,1153.560000
08/11/2015,1143.950000
08/12/2015,1145.320000
08/13/2015,1144.390000
08/14/2015,1148.990000
08/17/2015,1155.200000
08/18/2015,1152.570000
08/19/2015,1143.240000
08/20/2015,1119.150000
08/21/2015,1088.530000
08/24/2015,1053.280000
08/25/2015,1043.100000
08/26/2015,1078.530000
08/27/2015,1097.020000
08/28/2015,1098.170000
08/31/2015,1094.460000
09/01/2015,1068.490000
09/02/2015,1088.440000
09/03/2015,1089.130000
09/04/2015,1075.100000
09/08/2015,1099.210000
09/09/2015,1086.740000
09/10/2015,1092.580000
09/11/2015,1098.100000
09/14/2015,1094.510000
09/15/2015,1107.110000
09/16/2015,1114.230000
09/17/2015,1115.810000
09/18/2015,1101.220000
09/21/2015,1106.250000
09/22/2015,1097.490000
09/23/2015,1097.470000
09/24/2015,1094.690000
09/25/2015,1094.980000
09/28/2015,1071.950000
09/29/2015,1074.110000
09/30/2015,1092.200000
10/01/2015,1094.500000
10/02/2015,1106.780000
10/05/2015,1118.980000
10/06/2015,1118.250000
10/07/2015,1123.040000
10/08/2015,1126.130000
10/09/2015,1127.740000
10/12/2015,1128.840000
10/13/2015,1127.850000
10/14/2015,1128.230000
10/15/2015,1129.700000
10/16/2015,1128.400000
10/19/2015,1129.150000
10/20/2015,1127.980000
10/21/2015,1123.970000
10/22/2015,1133.400000
10/23/2015,1137.430000
10/26/2015,1137.120000
10/27/2015,1135.940000
10/28/2015,1140.540000
10/29/2015,1140.510000
10/30/2015,1138.790000
11/02/2015,1143.180000
11/03/2015,1143.450000
11/04/2015,1142.300000
11/05/2015,1143.180000
11/06/2015,1144.090000
11/09/2015,1142.180000
11/10/2015,1143.300000
11/11/2015,1143.350000
11/12/2015,1138.750000
11/13/2015,1133.130000
11/16/2015,1143.660000
11/17/2015,1143.450000
11/18/2015,1146.560000
11/19/2015,1146.390000
11/20/2015,1145.640000
11/23/2015,1146.140000
11/24/2015,1146.920000
11/25/2015,1147.830000
11/27/2015,1148.390000
11/30/2015,1145.170000
12/01/2015,1153.240000
12/02/2015,1146.200000
12/03/2015,1133.670000
12/04/2015,1151.910000
12/07/2015,1146.790000
